todos.count,photo,firstName,followers.count,lastName,lastUpdate,contact.facebook,contact.phone,homeCity,type,friends.count,key,gender,mayorships.count,contact.email,contact.twitter
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/JWF5YLZHUZ35YRLC.jpg,www.TheRealMidwestRadio.com,2081,,2011-03-16T19:10:03,,,"Milwaukee, WI",brand,2081,5918591,male,0,,midwestradio_fm
3,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/WJMN1CVDPPQAH3IB.jpg,Kevin,24358,R.,2011-03-16T15:32:49,500014674,,"San Francisco, CA",celebrity,107,592,male,2,,kevinrose
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/TIM00OVHORILSPIZ.png,SpaWeek,1158,,2011-03-16T16:49:39,,,"New York, NY",brand,1158,5920548,female,0,,spaweek
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/1TWHRDVMAYD0OVMZ.png,Época São Paulo,2087,,2011-03-16T16:28:09,,,"São Paulo, Brasil",brand,2087,5921024,none,0,,revistaepocasp
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/H0RORJUIYXYCKQTU.jpg,3OH!3,3517,,2011-03-16T18:32:58,2803726,,"Boulder, CO",brand,3517,5921806,male,0,,3oh3
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/3JQZ42KVBFEY4SVW.jpg,The Downtown Fiction,2268,,2011-03-16T16:27:44,,,"Fairfax, VA",brand,2268,5921945,male,0,,downtownfiction
51,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/Y3BK4P3145L0RPU2.jpg,radzi johari,2333,,2011-03-16T09:15:35,100000217612787,,"Putrajaya, WP Putrajaya",celebrity,329,593689,male,10,,radzijohari
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/SQFGD2O1EVJJDGEI.png,QSN-DigiTal,2064,,2011-03-16T19:07:58,,,"Paris, France",brand,2064,5938166,none,0,,qsndigital
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/AJ5XQR3V3O3TIMOZ.png,IESE,1959,,2011-03-16T16:40:37,,,"Barcelona, Espanya",brand,1959,5939175,none,0,,iesebs
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/0H3M0NKPLRLAGEEL.jpg,Skyland and Sea,1960,,2011-03-16T16:40:39,100001807020090,,"São Paulo, Brasil",brand,1960,5939206,none,0,,skylandandsea
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/PBXFGUZ13JOHAOM2.jpg,Gooroo,2537,,2011-03-16T19:09:55,,,"Porto Alegre, Brasil",brand,2537,5942825,male,0,,gooroopoa
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/CPTCBSFAJZQQOVX4.jpg,Iceland,2662,,2011-03-16T18:34:11,,,Iceland,brand,2662,5943062,none,0,,thisisiceland
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/B0KZP3TBHHOBZETL.jpg,FADER,1131,,2011-03-16T16:49:43,,,"New York, NY",brand,1131,5943188,none,0,,thefader
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/5KOEF4GOK4GLN5RY.jpg,GroupMe,231,,2011-03-16T18:35:07,,,"New York, NY",celebrity,11,5947626,none,0,,groupme
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/QJT2UPXRVTNTCD3P.jpg,Austin Goodwill,2067,,2011-03-16T16:28:11,1595364989,,"Austin, TX",brand,2067,5948613,none,0,,austingoodwill
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/SO1OE4EM5PQVPGGP.jpg,Nylabone Products,2001,,2011-03-16T19:08:12,,,NJ,brand,2001,5949491,none,0,,nylabone
22,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/AVAH2XVNJAME3TJ3.jpg,Andrew,1680,M.,2011-03-15T09:42:22,6205900,,"San Francisco, CA",celebrity,114,595,male,2,,mager
7,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/OVZVRJYBBDUFIBCT.jpg,Atomic Tom,1890,,2011-03-16T19:09:52,,,"Brooklyn, NY",brand,1890,5955939,none,0,,atomictom
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/K0CPFJPJ1QGZOUTB.jpg,Porsche Inter Auto Romania,1137,,2011-03-16T16:49:36,100000070303588,,"București, Romania",brand,1137,5962350,none,0,,pia_romania
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/O321VC1AZP5CHJUN.png,Scuk.cz,2509,,2011-03-16T18:34:51,,,"Praha, Česká republika",brand,2509,5963970,none,0,,scukcz
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/2KUWDWO5HUWBPELV.jpg,Woodland,1754,,2011-03-16T16:51:24,,,India,brand,1754,5964172,none,0,,woodlandorigin
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/WGVHJ30DKOLIWUVE.png,Akibag,2112,,2011-03-16T16:28:04,,,"La Rochelle, France",brand,2112,5966750,male,0,,akibag
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/5KZYAWWVLYR2FALL.jpg,BlueBoat E-Réputation,2034,,2011-03-16T19:09:01,1534961208,,"Mulhouse, France",brand,2034,5967696,male,0,,blueboat
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/WA34MTKMKJO1KCHQ.jpg,Thrash Hits,2052,,2011-03-16T16:28:20,,,"London, UK",brand,2052,5973104,male,0,,thrashhits
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/XWNL4WR2EAC4APL2.png,Long Island Restaurant News,1947,,2011-03-16T16:40:42,,,"New York, NY",brand,1947,5973157,none,0,,restaurantsli
2,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/UQHYXVJZTD533NEE.jpg,Nicole,1274,N.,2011-03-08T19:10:16,539513295,,"Livermore, CA",celebrity,103,59734,female,4,,nik_nik
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/RUXZQHBFMP3QXQTT.jpg,StyleList,1978,,2011-03-16T19:07:44,,,"New York, NY",brand,1978,5976559,none,0,,stylelistsays
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/UA5JXYBILIICUMEP.png,View New Zealand,2198,,2011-03-16T19:06:13,,,"Auckland, New Zealand",brand,2198,5980298,none,0,,viewnewzealand
7,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/2SY2P3BVNKIYYWLR.jpg,PALO,1733,,2011-03-16T16:56:16,,,"New York, NY",brand,1733,5981422,male,0,,drinkpalo
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/PL4NHES1HJ4WVRJN.png,Viajes.net,1357,,2011-03-16T17:32:38,1600656242,,"Alicante, España",brand,1357,5988774,none,0,,viajesnet
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/DVU2CVO2T50DVSP5.jpg,Marianna @papaki,1802,,2011-03-16T16:50:55,,,"Ηράκλειο, Ελλάδα",brand,1802,5989146,female,0,,papaki
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/LCSQEUWZFIGPTSDR.png,85 Broads,1814,,2011-03-16T16:50:50,,,"Greenwich, CT",brand,1814,5995459,female,0,,85broads
22,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/-1_1255312979831.jpg,Hagan (@H18),930,,2011-03-16T07:19:09,670038351,,"New York, NY",celebrity,106,59961,male,1,,h18
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/F51N0WD0H1V305OM.jpg,AOL,1494,,2011-03-16T17:31:44,,,"New York, NY",brand,1494,5996734,none,0,,aol
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/F0J4NX3ATY41UX2F.jpg,PopEater,2198,,2011-03-16T16:27:55,,,"New York, NY",brand,2198,5997831,female,0,,popeater
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/XO5NQYNVBM4YQMA0.jpg,Going Out Guide from PostLocal,1101,,2011-03-16T16:49:53,,,"Washington, D.C. ",brand,1101,5999011,none,0,,goingoutguide
0,http://foursquare.com/img/blank_boy.png,Andrea Infusino,1858,,2011-03-16T19:01:22,,,"Cosenza, Repubblica Italiana",brand,1858,5999118,male,0,,andreainfusino_
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/JIIDDOQZ0KWW00PB.png,Geek tr&ové,2074,,2011-03-16T16:28:11,,,Česká republika,brand,2074,6000391,none,0,,geektrampove
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/RR2P2EOAW1K1B3YC.jpg,Zinio,2046,,2011-03-16T16:48:36,,,"New York, NY",brand,2046,6000533,none,0,,zinio
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/JXIQB5KXG3XHW4MR.jpg,Kenny,1286,C.,2011-03-12T17:21:10,4707182,,"Nashville, TN",celebrity,2,6000957,male,0,,kennychesney
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/3NCYKVEI1LMFAX0I.gif,The N Crowd,2243,,2011-03-16T16:27:49,,,"Philadelphia, PA",brand,2243,6001745,none,0,,phillyncrowd
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/P5P0S0SJEIEYLVBT.jpg,50,21514,C.,2011-03-16T15:32:50,,,"Florianópolis, Brazil",celebrity,5,602284,male,0,,50cent
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/3EQALAHW3U233SYP.jpg,Tony,1458,Y.,2011-03-14T03:14:01,,,"Florianópolis, Brazil",celebrity,5,602375,male,0,,tonyyayo
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/H4OP3YCHRLG31KDX.jpg,MeTalkPretty,4607,,2011-03-16T16:46:08,686731634,,"New York, NY",brand,4607,6029869,none,0,,metalkprettynyc
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/IC553DVIODREYHUM.png,Vive Queretaro,1616,,2011-03-16T17:06:56,,,"Querétaro, Mexico",brand,1616,6030724,male,0,,vivequeretaro
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/ZU25X32Y2JPUVTZZ.jpg,DJ,1872,W.,2011-03-15T09:40:37,,,"Florianópolis, Brazil",celebrity,5,603353,male,0,,djwhookid
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/YAZID14OYLB0B0FW.png,Thisis50,1113,..,2011-03-15T14:09:48,,,"Miami, FL",celebrity,5,603483,male,0,,thisis50
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/-1_1255394586966.png,Brent,1373,P.,2011-03-16T07:11:20,590368633,,"Chicago, IL",celebrity,193,60505,male,0,,brentdpayne
3,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/6053_1253034626681.jpg,Robert,12253,S.,2011-03-16T15:33:00,501319654,,"Stanford, CA",celebrity,112,6053,male,6,,scobleizer
93,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/NERULU5AMTOGPX5R.jpg,Carl,12874,A.,2011-03-16T14:16:56,1110992791,,"Cincinnati, Ohio",celebrity,762,605398,male,56,,
0,http://foursquare.com/img/blank_boy.png,Penguin Books NZ,1821,,2011-03-16T16:51:35,,,"Auckland, New Zealand",brand,1821,6062529,none,0,,
0,http://foursquare.com/img/blank_boy.png,kriisiiscommunity,1889,,2011-03-16T16:41:04,,,"Lyon, France",brand,1889,6062888,male,0,,kriisiiscmnty
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/RWHHADPH1F31PIXJ.png,Alister,2302,C.,2011-03-16T09:15:40,631399807,,"Forest Hill, VIC",celebrity,95,606462,male,2,,alicam
67,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/QA1DT02OA3CV3THL.png,MikePointZero,2001,,2011-03-16T16:40:10,,,"Laval, France",brand,2001,6082867,none,0,,mikepointzero
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/YGZESAUP3FQW54GY.jpg,Tracy Reese,1744,,2011-03-16T16:56:12,,,"New York, NY",brand,1744,6082972,female,0,,tracy_reese
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/M0VCFW1MQKXVSA5H.jpg,Ryerson University,992,,2011-03-16T15:47:23,172000155,,"Toronto, Canada",brand,992,6086464,none,0,,rustudentlife
26,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/61_1234647206.jpg,J Crowley,420,,2011-03-14T15:26:28,636766282,,"New York, NY",celebrity,177,61,male,9,,jonathancrowley
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/-1_1255476624753.jpg,phvegas,1639,,2011-03-16T07:09:15,,,"Las Vegas, NV",celebrity,101,61000,male,0,,phvegas
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/AQEHTG31NDG2WENM.jpg,Elex Media Komputindo,1967,,2011-03-16T19:07:13,,,Indonesia,brand,1967,6100418,none,0,,elexmedia
1,http://foursquare.com/img/blank_girl.png,Analize,1460,,2011-03-16T17:32:17,1670835523,,"Zaragoza, España",brand,1460,6103384,female,0,,analize
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/-1_1255482703271.jpg,Liz,2189,S.,2011-03-15T06:57:23,,,"Chicago, IL",celebrity,103,61074,male,1,,lizstrauss
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/YEVS4G5WSMXNRLAW.jpg,Mount Snow,11253,,2011-03-16T19:10:06,,,"West Dover, VT",brand,11253,6109362,none,0,,mountsnow
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/CN4Q15GZBYG25JSZ.jpg,Gucci,8045,,2011-03-16T18:43:19,,,"Milano, Italia",brand,8045,6110206,none,0,,gucci
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/VKJ42AFYMAD4YZI4.jpg,Visit Maine,1241,,2011-03-16T19:09:23,1044002690,,ME,brand,1241,6111862,none,0,,visitmaine
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/LKTD25DNSPH0PXTO.png,On prend un café,2050,,2011-03-16T16:28:22,,,"Roubaix, France",brand,2050,6112819,none,0,,onprenduncafe
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/-1_1255488253008.jpg,chris,1928,v.,2011-03-08T12:22:10,625993062,,"Los Angeles, Ca",celebrity,113,61141,male,0,,chrisvoss
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/45O5W4FQF2WIXGSN.jpg,@ModelMandyLynn,2790,,2011-03-16T09:14:13,100001516441308,,"New York, NY",celebrity,119,611429,female,6,,modelmandylynn
2,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/45GDSKRDCR0NFVFI.jpg,Marquette University,5703,,2011-03-16T14:23:26,,,"Milwaukee, WI",brand,5703,611736,none,0,,marquetteu
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/CYTYGO3KXA1RRFOJ.png,Glyphish,1784,,2011-03-16T16:51:03,,,"New York, NY",brand,1784,6120030,none,0,,glyphish
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/3CPE5HEFDHJLBNM3.jpg,Los Angeles Dodgers,1466,,2011-03-15T14:11:55,,,"Los Angeles, CA",celebrity,104,613431,male,0,,dodgers
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/YTBPWK0ULWK2JYNC.jpg,Travelstart,1049,,2011-03-16T16:50:45,,,"Cape Town, South Africa",brand,1049,613656,none,0,,travelstart
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/KUI0RJADJIXJOUEA.png,ZipList,1747,,2011-03-16T16:56:08,46901559,,"Northern, VA",brand,1747,6140659,none,0,,ziplist
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/NWIIPETHMWZLR2A3.jpg,Canadian Football League,2099,,2011-03-16T16:28:05,,,Canada,brand,2099,6143518,male,0,,cfl
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/MSQM2D20RUBUDMF5.jpg,CLBS Jobs,1877,,2011-03-16T19:08:57,,,"Chiang Mai, Thailand",brand,1877,6154093,male,0,,clbsjobs
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/KSRL5MRVLCZKRJJJ.jpg,GeorgiaJazzAlliance GA,1406,,2011-03-16T17:32:32,,,"Augusta, GA",brand,1406,6155813,female,0,,gajazzalliance
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/AVEK5ITP4QFAHA4H.jpg,Station Mont Tremblant Resort,1859,,2011-03-16T16:50:46,,,"Mont-Tremblant, Canada",brand,1859,6162029,none,0,,monttremblant
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/1DXCFZUQTW24DCGK.jpg,GMC,1713,,2011-03-16T16:56:20,,,"Detroit, MI",brand,1713,6162032,male,0,,thisisgmc
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/0HD0X4LWK501B5AK.jpg,This Week on Lot,1813,,2011-03-16T16:50:53,,,"New York, NY",brand,1813,6163947,none,0,,thisweekonlot
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/UCIOD3MBOFBF41OP.jpg,35 Conferette,1239,,2011-03-16T14:47:23,,,"Denton, TX",brand,1239,6166136,none,0,,35denton
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/M3XU0GMKUW2GG50H.jpg,AOL Travel,1099,,2011-03-16T16:49:54,,,"Dulles, VA",brand,1099,6168030,male,0,,
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/T5BACVAOW501IANA.jpg,London2012,1863,,2011-03-16T16:50:32,,,"London, UK",brand,1863,6184562,none,0,,london2012
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/LJSWTHHL05GLTRCI.jpg,CookingSchools.com,65,,2011-03-16T19:00:26,,,,brand,65,6192977,none,0,,cooking_schools
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/2UGQNP2SAEZBNILV.jpg,SympaticoStyle,416,,2011-03-16T17:08:09,,,"Montréal, Canada",brand,416,6195009,female,0,,sympaticostyle
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/B41XNCWAZJ1R3YBO.jpg,Fashionism.ca,1257,,2011-03-16T14:43:44,,,"Toronto, Canada",brand,1257,6195228,none,0,,fashionismca
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/DNPZW5CXYKSW4XJU.jpg,FashionSchools.com,1831,,2011-03-16T16:50:42,100001696632525,,"Chicago, IL",brand,1831,6195505,none,0,,fashion_degrees
20,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/SUGYOJJIJ0CWP3TF.jpg,Justine ,1689,E.,2011-03-15T07:47:38,,,"Santa Monica, CA",celebrity,178,6197,female,2,,
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/OOW0K2GDKTG24VSE.jpg,The Grio,15432,,2011-03-16T19:08:07,1727663653,,"New York, NY",brand,15432,6197452,none,0,,thegrio
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/SYMYRWWBZKCDNCCO.jpg,WIENER - Das österreichische Männermagazin,1904,,2011-03-16T16:40:58,,,"Wien, Österreich",brand,1904,6225998,male,0,,wieneronline
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/G1ARPS221MD5TRAX.jpg,Benazio,2012,R.,2011-03-15T22:34:51,,,"Jakarta, Indonesia",celebrity,100,623247,male,1,,benakribo
48,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/2JWXLFCPZSTJZNSQ.jpg,Kim,1895,,2011-03-14T13:02:31,515679930,,"Orange, FL",celebrity,222,623738,female,28,,kstarry
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/JLI3FEPP2KBUHFOC.jpg,FMF 2011,838,,2011-03-16T17:07:18,,,"Orlando, FL",brand,838,6248233,male,0,,fmf2011
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/M3JVCWMWVU4CEJFU.jpg,Tom,3950,M.,2011-03-16T09:12:59,717815353,,"New Orleans, Louisiana",celebrity,146,626043,male,302,,themaninthehat
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/ZQ1YUB2W05NKPUMN.jpg,Go! magazine,2206,,2011-03-16T16:27:55,,,"St. Louis, MO",brand,2206,627195,none,0,,gostl
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/5H244AMUZQ3THPWE.jpg,Paula Deen,3786,,2011-03-16T18:31:56,,,"Savannah, GA",brand,3786,6275497,female,0,,paula_deen
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/OOJ12VPQIN1XT4FW.jpg,Simmons College,1730,,2011-03-16T16:56:20,,,"Boston, MA",brand,1730,6278460,none,0,,
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/5LJCOH0GCQR1PMMH.jpg,Justhenga Group Buying,1962,,2011-03-16T16:40:36,,,"Johannesburg, South Africa",brand,1962,6281491,none,0,,justhenga
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/3RNJH1ALIXW3EQLT.jpg,Seolab SEO&SocialMedia Agency,1697,,2011-03-16T16:56:25,,,"Torino, Repubblica Italiana",brand,1697,6299869,none,0,,seolaboratorio
3,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/XVNPG3RRN0IY4R2E.png,Travel Out There,1474,,2011-03-16T17:32:17,,,"Rīga, Latvijas Republika",brand,1474,6305529,none,0,,traveloutthere
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/MEWDG0RT423GLWKS.jpg,ShopBrazos,1814,,2011-03-16T19:08:06,,,"College Station, TX",brand,1814,6306611,male,0,,shopbrazos
7,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/G4TYHFJ2N4JOUBBP.png,Compuworks,1821,,2011-03-16T19:06:43,1647675275,,"Lisboa, Portugal",brand,1821,6307478,female,0,,compuworks_it
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/KOQHUFEUJEIV3ZXQ.jpg,Die Frühstückerinnen,1768,,2011-03-16T16:51:11,,,"Wien, Österreich",brand,1768,6309286,female,0,,fruehstueckwien
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/EKEP42S0ULCMYI44.jpg,Drowned in Sound,2041,,2011-03-16T16:36:38,600581112,,"London, UK",brand,2041,6310299,none,0,,drownedinsound
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/1K4N1AWG0NXVBNT5.jpg,Humane Society,2695,,2011-03-16T18:33:55,,,"Washington, DC",brand,2695,631138,female,0,,humanesociety
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/NS4N04OKJOWCTZFT.jpg,The Doors,1957,,2011-03-16T16:40:38,,,"Los Angeles, CA",brand,1957,6316845,none,0,,thedoors
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/5JFYTS2DVC2FADQL.jpg,Mix 94.1,1594,,2011-03-16T19:07:15,501503530,,"Las Vegas, NV",brand,1594,6345450,female,0,,mix941
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/PE1TYYY3GVJPOBMF.jpg,Radboud Universiteit Nijmegen,1303,,2011-03-16T17:32:49,,,"Nijmegen, Nederland",brand,1303,6352564,none,0,,runijmegen
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/JKDFB4YVDX2N5ETE.gif,Emma At Interface Flor EMEAI,1516,,2011-03-16T19:06:56,,,"Halifax, UK",brand,1516,6353915,female,0,,interfacefloreu
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/FDLHXMFQAEOCRVY0.jpg,Walk in the Park,1776,,2011-03-16T19:07:25,766938165,,"Melle, België",brand,1776,6355271,none,0,,walkintheparkb
44,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/XBDHWGX4ODJISGA4.jpg,Toto,2109,H.,2011-03-15T22:34:29,1807700771,,"Jakarta, Indonesia",celebrity,107,635906,male,3,,hartarto
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/ZYYOKL2UTXN5B25F.jpg,The Fox Theatre,2013,,2011-03-16T16:36:43,,,"Atlanta, GA",brand,2013,6362367,female,0,,thefoxtheatre
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/EGJ330AHSITTGECF.jpg,Shaq,9399,,2011-03-16T09:11:30,,,"Boston, MA",celebrity,1,6364508,male,0,,the_real_shaq
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/MTGNENPBPICAW3TM.jpg,University of North Alabama,1774,,2011-03-16T16:51:06,,,"Florence, AL",brand,1774,6369050,none,0,,north_alabama
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/XPIGDIDD5JTQX4DI.png,Frappuccino,13795,,2011-03-16T18:42:34,1032061845,,"Seattle, WA",brand,13795,6370442,female,0,,frappuccino
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/RMVOJOYMEGZ2V1YD.jpg,Universal Sports,1874,,2011-03-16T16:41:26,,,"Westlake Village, CA",brand,1874,6372205,male,0,,universalsports
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/LNZWPQWIVTICQPUF.jpg,SportsandFood.com,1669,,2011-03-16T19:07:59,,,USA,brand,1669,6373285,male,0,,sportsandfood
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/FMQ4PRH44NIVY0PG.jpg,Easybit,1688,,2011-03-16T16:56:26,,,"Torino, Repubblica Italiana",brand,1688,6389972,none,0,,easybit
0,http://foursquare.com/img/blank_boy.png,visit Kilmarnock,1620,,2011-03-16T17:06:56,,,"Kilmarnock, UK",brand,1620,6397757,male,0,,visitkilmarnock
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/HMM3EZIGZ0EPWGRD.png,Bloomingdale's,9415,,2011-03-16T19:09:03,,,"New York, NY",brand,9415,64003,female,0,,bloomingdales
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/UDSGAWQ4SKBXQW2V.jpg,AJ,1349,B.,2011-03-14T13:03:24,1568140277,,"Milwaukee, WI",celebrity,103,64006,male,5,,ajbombers
40,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/NGOMKUQYONPPJTPN.png,UrBeat,1445,,2011-03-16T17:32:26,,,"Guadalajara, Mexico",brand,1445,6430215,none,0,,urbeat_com
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/Z21AB3W1NAZXZ21P.jpg,Blayne,1387,A.,2011-03-14T09:53:31,1039777164,,"Hilo, HI",celebrity,521,643970,male,7,,blayneaina
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/NSYFVDA2WIMIE3M3.jpg,@Thubten,1823,,2011-03-14T13:02:22,1269080940,,"Portland, OR",celebrity,91,645107,male,8,,thubten
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/Y0RHDY5IXVWE1HSB.jpg,Welcome to College,1485,,2011-03-16T17:31:45,,,"Dayton, OH",brand,1485,6458545,male,0,,welcome2college
296,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/4a5e36cdcc36b.jpg,Jorge,208,O.,2011-03-12T17:18:15,201149,,"New York, NY",celebrity,188,646,male,3,,jorgeortiz85
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/EESTLJG2BIF2LHCQ.gif,University of Delaware,978,,2011-03-16T15:47:32,,,"Newark, DE",brand,978,6473092,none,0,,udelaware
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/1MFMFCAKW5RBLEM3.png,istshopfest,347,,2011-03-16T19:08:16,,,"Istanbul, Türkiye",brand,347,6474228,female,0,,istshopfest
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/JYTL1SJLO2EW1TYO.jpg,TelefonicaMWC,11003,,2011-03-16T16:22:47,,,Espanya,brand,11003,6475237,none,0,,telefonicamwc
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/CZWNMVJHPUXO5ZTE.jpg,Esquire,2679,,2011-03-16T19:05:19,,,,brand,2679,6475604,male,0,,esquiremag
2,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/1YCQEW04P0BV11QI.jpg,LPT365,915,,2011-03-16T07:19:18,100000102722251,,"Arlington, VA",celebrity,121,647859,male,7,,lpt365
